,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
2917,,Thailand,13.7563,100.5018,2/11/20 20:44,33.0,0.0,1.0
2918,,Japan,35.6762,139.6503,2/11/20 20:44,26.0,1.0,0.0
2919,,South Korea,37.5665,126.978,2/11/20 20:44,28.0,1.0,0.0
2920,Taiwan,Taiwan,23.6978,120.9605,2/11/20 20:44,18.0,1.0,0.0
2921,"Seattle, WA",US,47.7511,-120.74,2/11/20 20:44,1.0,2.0,0.0
2922,"Chicago, IL",US,40.6331,-89.3985,2/11/20 20:44,2.0,0.0,0.0
2923,"Tempe, AZ",US,34.0489,-111.094,2/11/20 20:44,1.0,9.0,0.0
2924,Macau,Macau,22.1987,113.5439,2/11/20 20:44,10.0,10.0,0.0
2925,Hong Kong,Hong Kong,22.3193,114.1694,2/11/20 20:44,49.0,4.0,0.0
2926,,Singapore,1.3521,103.8198,2/11/20 20:44,47.0,9.0,0.0
2927,,Vietnam,21.0278,105.8342,2/11/20 20:44,15.0,6.0,0.0
2928,,France,46.2276,2.2137,2/11/20 20:44,11.0,0.0,0.0
2929,,Nepal,28.3949,84.124,2/11/20 20:44,1.0,0.0,0.0
2930,,Malaysia,4.2105,101.9758,2/11/20 20:44,18.0,3.0,0.0
2931,"Toronto, ON",Canada,43.6532,-79.3832,2/11/20 20:44,2.0,0.0,0.0
2932,British Columbia,Canada,49.2827,-123.121,2/11/20 20:44,4.0,0.0,0.0
2933,"Orange, CA",US,33.7879,-117.8531,2/11/20 20:44,1.0,0.0,0.0
2934,"Los Angeles, CA",US,34.0522,-118.2437,2/11/20 20:44,1.0,0.0,0.0
2935,New South Wales,Australia,-33.8688,151.2093,2/11/20 20:44,4.0,2.0,0.0
2936,Victoria,Australia,-37.8136,144.9631,2/11/20 20:44,4.0,0.0,0.0
2937,Queensland,Australia,-27.4698,153.0251,2/11/20 20:44,5.0,0.0,0.0
2938,,Cambodia,12.5657,104.991,2/11/20 20:44,1.0,0.0,0.0
2939,,Sri Lanka,7.8731,80.7718,2/11/20 20:44,1.0,1.0,0.0
2940,,Germany,51.1657,10.4515,2/11/20 20:44,16.0,0.0,0.0
2941,,Finland,61.9241,25.7482,2/11/20 20:44,1.0,1.0,0.0
2942,,United Arab Emirates,23.4241,53.8478,2/11/20 20:44,8.0,1.0,0.0
2943,,Philippines,12.8797,121.774,2/11/20 20:44,3.0,0.0,1.0
2944,,India,20.5937,78.9629,2/11/20 20:44,3.0,0.0,0.0
2945,"London, ON",Canada,42.9849,-81.2453,2/11/20 20:44,1.0,0.0,0.0
2946,,Italy,41.8719,12.5674,2/11/20 20:44,3.0,0.0,0.0
2947,,UK,55.3781,-3.4360000000000004,2/11/20 20:44,8.0,0.0,0.0
2948,,Russia,61.524,105.3188,2/11/20 20:44,2.0,0.0,0.0
2949,,Sweden,60.1282,18.6435,2/11/20 20:44,1.0,0.0,0.0
2950,"Santa Clara, CA",US,37.3541,-121.9552,2/11/20 20:44,2.0,0.0,0.0
2951,,Spain,40.4637,-3.7492,2/11/20 20:44,2.0,0.0,0.0
2952,South Australia,Australia,-34.9285,138.6007,2/11/20 20:44,2.0,0.0,0.0
2953,"Boston, MA",US,42.3601,-71.0589,2/11/20 20:44,1.0,0.0,0.0
2954,"San Benito, CA",US,36.5761,-120.9876,2/11/20 20:44,2.0,0.0,0.0
2955,,Belgium,50.5039,4.4699,2/11/20 20:44,1.0,0.0,0.0
2956,"Madison, WI",US,43.0731,-89.4012,2/11/20 20:44,1.0,0.0,0.0
2957,Diamond Princess cruise ship,Others,35.4437,129.638,2/11/20 20:44,135.0,0.0,0.0
2958,"San Diego County, CA",US,32.7157,-117.1611,2/11/20 20:44,1.0,0.0,0.0
2959,"San Antonio, TX",US,29.4241,-98.4936,2/11/20 20:44,,,
2960,Anhui,Mainland China,31.82571,117.2264,2/12/20 10:20,889.0,127.0,4.0
2961,Beijing,Mainland China,40.18238,116.4142,2/12/20 10:20,352.0,56.0,3.0
2962,Chongqing,Mainland China,30.05718,107.874,2/12/20 10:20,509.0,87.0,3.0
2963,Fujian,Mainland China,26.07783,117.9895,2/12/20 10:20,272.0,53.0,0.0
2964,Gansu,Mainland China,36.0611,103.8343,2/12/20 10:20,86.0,29.0,2.0
2965,Guangdong,Mainland China,23.33841,113.422,2/12/20 10:20,1219.0,275.0,1.0
2966,Guangxi,Mainland China,23.82908,108.7881,2/12/20 10:20,222.0,32.0,1.0
2967,Guizhou,Mainland China,26.81536,106.8748,2/12/20 10:20,133.0,18.0,1.0
2968,Hainan,Mainland China,19.19673,109.7455,2/12/20 10:20,157.0,27.0,3.0
2969,Hebei,Mainland China,38.0428,114.5149,2/12/20 10:20,251.0,54.0,2.0
2970,Heilongjiang,Mainland China,47.862,127.7622,2/12/20 10:20,378.0,31.0,8.0
2971,Henan,Mainland China,33.882020000000004,113.614,2/12/20 10:20,1135.0,246.0,8.0
2972,Hubei,Mainland China,30.97564,112.2707,2/12/20 10:20,33366.0,2686.0,1068.0
2973,Hunan,Mainland China,27.61041,111.7088,2/12/20 10:20,946.0,304.0,2.0
2974,Inner Mongolia,Mainland China,44.09448,113.9456,2/12/20 10:20,60.0,6.0,0.0
2975,Jiangsu,Mainland China,32.97027,119.464,2/12/20 10:20,543.0,125.0,0.0
2976,Jiangxi,Mainland China,27.61401,115.7221,2/12/20 10:20,844.0,152.0,1.0
2977,Jilin,Mainland China,43.66657,126.1917,2/12/20 10:20,83.0,22.0,1.0
2978,Liaoning,Mainland China,41.292840000000005,122.6086,2/12/20 10:20,116.0,20.0,1.0
2979,Ningxia,Mainland China,37.26923,106.1655,2/12/20 10:20,58.0,24.0,0.0
2980,Qinghai,Mainland China,35.65945,96.02564,2/12/20 10:20,18.0,9.0,0.0
2981,Shaanxi,Mainland China,35.19165,108.8701,2/12/20 10:20,225.0,43.0,0.0
2982,Shandong,Mainland China,36.34377,118.1529,2/12/20 10:20,497.0,92.0,2.0
2983,Shanghai,Mainland China,31.20327,121.4554,2/12/20 10:20,311.0,57.0,1.0
2984,Shanxi,Mainland China,37.57769,112.2922,2/12/20 10:20,124.0,33.0,0.0
2985,Sichuan,Mainland China,30.617140000000003,102.7103,2/12/20 10:20,436.0,92.0,1.0
2986,Tianjin,Mainland China,39.29362,117.333,2/12/20 10:20,112.0,11.0,2.0
2987,Tibet,Mainland China,30.1534,88.7879,2/12/20 10:20,1.0,1.0,0.0
2988,Xinjiang,Mainland China,41.11981,85.17822,2/12/20 10:20,59.0,3.0,0.0
2989,Yunnan,Mainland China,24.97411,101.4868,2/12/20 10:20,154.0,26.0,0.0
2990,Zhejiang,Mainland China,29.18251,120.0985,2/12/20 10:20,1131.0,321.0,0.0
2991,,Thailand,13.7563,100.5018,2/12/20 10:20,33.0,1.0,1.0
2992,,Japan,35.6762,139.6503,2/12/20 10:20,28.0,2.0,0.0
2993,,South Korea,37.5665,126.978,2/12/20 10:20,28.0,1.0,0.0
2994,Taiwan,Taiwan,23.6978,120.9605,2/12/20 10:20,18.0,1.0,0.0
2995,"Seattle, WA",US,47.7511,-120.74,2/12/20 10:20,1.0,2.0,0.0
2996,"Chicago, IL",US,40.6331,-89.3985,2/12/20 10:20,2.0,0.0,0.0
2997,"Tempe, AZ",US,34.0489,-111.094,2/12/20 10:20,1.0,9.0,0.0
2998,Macau,Macau,22.1987,113.5439,2/12/20 10:20,10.0,10.0,0.0
2999,Hong Kong,Hong Kong,22.3193,114.1694,2/12/20 10:20,50.0,7.0,0.0
3000,,Singapore,1.3521,103.8198,2/12/20 10:20,47.0,9.0,0.0
3001,,Vietnam,21.0278,105.8342,2/12/20 10:20,15.0,6.0,0.0
3002,,France,46.2276,2.2137,2/12/20 10:20,11.0,0.0,0.0
3003,,Nepal,28.3949,84.124,2/12/20 10:20,1.0,1.0,0.0
3004,,Malaysia,4.2105,101.9758,2/12/20 10:20,18.0,3.0,0.0
3005,"Toronto, ON",Canada,43.6532,-79.3832,2/12/20 10:20,2.0,0.0,0.0
3006,British Columbia,Canada,49.2827,-123.121,2/12/20 10:20,4.0,0.0,0.0
3007,"Orange, CA",US,33.7879,-117.8531,2/12/20 10:20,1.0,0.0,0.0
3008,"Los Angeles, CA",US,34.0522,-118.2437,2/12/20 10:20,1.0,0.0,0.0
3009,New South Wales,Australia,-33.8688,151.2093,2/12/20 10:20,4.0,2.0,0.0
3010,Victoria,Australia,-37.8136,144.9631,2/12/20 10:20,4.0,0.0,0.0
3011,Queensland,Australia,-27.4698,153.0251,2/12/20 10:20,5.0,0.0,0.0
3012,,Cambodia,12.5657,104.991,2/12/20 10:20,1.0,1.0,0.0
3013,,Sri Lanka,7.8731,80.7718,2/12/20 10:20,1.0,1.0,0.0
3014,,Germany,51.1657,10.4515,2/12/20 10:20,16.0,0.0,0.0
3015,,Finland,61.9241,25.7482,2/12/20 10:20,1.0,1.0,0.0
3016,,United Arab Emirates,23.4241,53.8478,2/12/20 10:20,8.0,1.0,0.0
3017,,Philippines,12.8797,121.774,2/12/20 10:20,3.0,1.0,1.0
3018,,India,20.5937,78.9629,2/12/20 10:20,3.0,0.0,0.0
3019,"London, ON",Canada,42.9849,-81.2453,2/12/20 10:20,1.0,0.0,0.0
3020,,Italy,41.8719,12.5674,2/12/20 10:20,3.0,0.0,0.0
3021,,UK,55.3781,-3.4360000000000004,2/12/20 10:20,8.0,0.0,0.0
3022,,Russia,61.524,105.3188,2/12/20 10:20,2.0,2.0,0.0
3023,,Sweden,60.1282,18.6435,2/12/20 10:20,1.0,0.0,0.0
3024,"Santa Clara, CA",US,37.3541,-121.9552,2/12/20 10:20,2.0,0.0,0.0
3025,,Spain,40.4637,-3.7492,2/12/20 10:20,2.0,0.0,0.0
3026,South Australia,Australia,-34.9285,138.6007,2/12/20 10:20,2.0,0.0,0.0
3027,"Boston, MA",US,42.3601,-71.0589,2/12/20 10:20,1.0,0.0,0.0
3028,"San Benito, CA",US,36.5761,-120.9876,2/12/20 10:20,2.0,0.0,0.0
3029,,Belgium,50.5039,4.4699,2/12/20 10:20,1.0,0.0,0.0
3030,"Madison, WI",US,43.0731,-89.4012,2/12/20 10:20,1.0,0.0,0.0
3031,Diamond Princess cruise ship,Others,35.4437,129.638,2/12/20 10:20,175.0,0.0,0.0
3032,"San Diego County, CA",US,32.7157,-117.1611,2/12/20 10:20,1.0,0.0,0.0
3033,"San Antonio, TX",US,29.4241,-98.4936,2/12/20 10:20,,,
3034,Anhui,Mainland China,31.82571,117.2264,2/12/20 22:00,910.0,128.0,5.0
3035,Beijing,Mainland China,40.18238,116.4142,2/12/20 22:00,366.0,68.0,3.0
3036,Chongqing,Mainland China,30.05718,107.874,2/12/20 22:00,518.0,102.0,3.0
3037,Fujian,Mainland China,26.07783,117.9895,2/12/20 22:00,279.0,54.0,0.0
3038,Gansu,Mainland China,36.0611,103.8343,2/12/20 22:00,87.0,31.0,2.0
3039,Guangdong,Mainland China,23.33841,113.422,2/12/20 22:00,1241.0,284.0,2.0
3040,Guangxi,Mainland China,23.82908,108.7881,2/12/20 22:00,222.0,33.0,2.0
3041,Guizhou,Mainland China,26.81536,106.8748,2/12/20 22:00,135.0,20.0,1.0
3042,Hainan,Mainland China,19.19673,109.7455,2/12/20 22:00,157.0,27.0,4.0
3043,Hebei,Mainland China,38.0428,114.5149,2/12/20 22:00,265.0,55.0,3.0
3044,Heilongjiang,Mainland China,47.862,127.7622,2/12/20 22:00,395.0,31.0,9.0
3045,Henan,Mainland China,33.882020000000004,113.614,2/12/20 22:00,1169.0,258.0,10.0
3046,Hubei,Mainland China,30.97564,112.2707,2/12/20 22:00,48206.0,3441.0,1310.0
3047,Hunan,Mainland China,27.61041,111.7088,2/12/20 22:00,968.0,312.0,2.0
3048,Inner Mongolia,Mainland China,44.09448,113.9456,2/12/20 22:00,61.0,6.0,0.0
3049,Jiangsu,Mainland China,32.97027,119.464,2/12/20 22:00,570.0,131.0,0.0
3050,Jiangxi,Mainland China,27.61401,115.7221,2/12/20 22:00,872.0,170.0,1.0
3051,Jilin,Mainland China,43.66657,126.1917,2/12/20 22:00,84.0,22.0,1.0
3052,Liaoning,Mainland China,41.292840000000005,122.6086,2/12/20 22:00,116.0,21.0,1.0
3053,Ningxia,Mainland China,37.26923,106.1655,2/12/20 22:00,64.0,24.0,0.0
3054,Qinghai,Mainland China,35.65945,96.02564,2/12/20 22:00,18.0,9.0,0.0
3055,Shaanxi,Mainland China,35.19165,108.8701,2/12/20 22:00,229.0,42.0,0.0
3056,Shandong,Mainland China,36.34377,118.1529,2/12/20 22:00,506.0,98.0,2.0
3057,Shanghai,Mainland China,31.20327,121.4554,2/12/20 22:00,313.0,57.0,1.0
3058,Shanxi,Mainland China,37.57769,112.2922,2/12/20 22:00,126.0,33.0,0.0
3059,Sichuan,Mainland China,30.617140000000003,102.7103,2/12/20 22:00,451.0,93.0,1.0
3060,Tianjin,Mainland China,39.29362,117.333,2/12/20 22:00,113.0,11.0,2.0
3061,Tibet,Mainland China,30.1534,88.7879,2/12/20 22:00,1.0,1.0,0.0
3062,Xinjiang,Mainland China,41.11981,85.17822,2/12/20 22:00,63.0,3.0,1.0
3063,Yunnan,Mainland China,24.97411,101.4868,2/12/20 22:00,155.0,23.0,0.0
3064,Zhejiang,Mainland China,29.18251,120.0985,2/12/20 22:00,1145.0,327.0,0.0
3065,,Thailand,13.7563,100.5018,2/12/20 22:00,33.0,1.0,1.0
3066,,Japan,35.6762,139.6503,2/12/20 22:00,28.0,2.0,0.0
3067,,South Korea,37.5665,126.978,2/12/20 22:00,28.0,1.0,0.0
3068,Taiwan,Taiwan,23.6978,120.9605,2/12/20 22:00,18.0,1.0,0.0
3069,"Seattle, WA",US,47.7511,-120.74,2/12/20 22:00,1.0,2.0,0.0
3070,"Chicago, IL",US,40.6331,-89.3985,2/12/20 22:00,2.0,0.0,0.0
3071,"Tempe, AZ",US,34.0489,-111.094,2/12/20 22:00,1.0,9.0,0.0
3072,Macau,Macau,22.1987,113.5439,2/12/20 22:00,10.0,10.0,0.0
3073,Hong Kong,Hong Kong,22.3193,114.1694,2/12/20 22:00,50.0,7.0,0.0
3074,,Singapore,1.3521,103.8198,2/12/20 22:00,50.0,15.0,0.0
3075,,Vietnam,21.0278,105.8342,2/12/20 22:00,15.0,6.0,0.0
3076,,France,46.2276,2.2137,2/12/20 22:00,11.0,2.0,0.0
3077,,Nepal,28.3949,84.124,2/12/20 22:00,1.0,1.0,0.0
3078,,Malaysia,4.2105,101.9758,2/12/20 22:00,18.0,3.0,0.0
3079,"Toronto, ON",Canada,43.6532,-79.3832,2/12/20 22:00,2.0,0.0,0.0
3080,British Columbia,Canada,49.2827,-123.121,2/12/20 22:00,4.0,0.0,0.0
3081,"Orange, CA",US,33.7879,-117.8531,2/12/20 22:00,1.0,0.0,0.0
3082,"Los Angeles, CA",US,34.0522,-118.2437,2/12/20 22:00,1.0,0.0,0.0
3083,New South Wales,Australia,-33.8688,151.2093,2/12/20 22:00,4.0,2.0,0.0
3084,Victoria,Australia,-37.8136,144.9631,2/12/20 22:00,4.0,0.0,0.0
3085,Queensland,Australia,-27.4698,153.0251,2/12/20 22:00,5.0,0.0,0.0
3086,,Cambodia,12.5657,104.991,2/12/20 22:00,1.0,1.0,0.0
3087,,Sri Lanka,7.8731,80.7718,2/12/20 22:00,1.0,1.0,0.0
3088,,Germany,51.1657,10.4515,2/12/20 22:00,16.0,0.0,0.0
3089,,Finland,61.9241,25.7482,2/12/20 22:00,1.0,1.0,0.0
3090,,United Arab Emirates,23.4241,53.8478,2/12/20 22:00,8.0,1.0,0.0
3091,,Philippines,12.8797,121.774,2/12/20 22:00,3.0,1.0,1.0
3092,,India,20.5937,78.9629,2/12/20 22:00,3.0,0.0,0.0
3093,"London, ON",Canada,42.9849,-81.2453,2/12/20 22:00,1.0,1.0,0.0
3094,,Italy,41.8719,12.5674,2/12/20 22:00,3.0,0.0,0.0
3095,,UK,55.3781,-3.4360000000000004,2/12/20 22:00,9.0,1.0,0.0
3096,,Russia,61.524,105.3188,2/12/20 22:00,2.0,2.0,0.0
3097,,Sweden,60.1282,18.6435,2/12/20 22:00,1.0,0.0,0.0
3098,"Santa Clara, CA",US,37.3541,-121.9552,2/12/20 22:00,2.0,0.0,0.0
3099,,Spain,40.4637,-3.7492,2/12/20 22:00,2.0,0.0,0.0
3100,South Australia,Australia,-34.9285,138.6007,2/12/20 22:00,2.0,0.0,0.0
3101,"Boston, MA",US,42.3601,-71.0589,2/12/20 22:00,1.0,0.0,0.0
3102,"San Benito, CA",US,36.5761,-120.9876,2/12/20 22:00,2.0,0.0,0.0
3103,,Belgium,50.5039,4.4699,2/12/20 22:00,1.0,0.0,0.0
3104,"Madison, WI",US,43.0731,-89.4012,2/12/20 22:00,1.0,0.0,0.0
3105,Diamond Princess cruise ship,Others,35.4437,129.638,2/12/20 22:00,175.0,0.0,0.0
3106,"San Diego County, CA",US,32.7157,-117.1611,2/12/20 22:00,1.0,0.0,0.0
3107,"San Antonio, TX",US,29.4241,-98.4936,2/12/20 22:00,,,
3108,Anhui,Mainland China,31.82571,117.2264,2/13/20 10:00,910.0,157.0,5.0
3109,Beijing,Mainland China,40.18238,116.4142,2/13/20 10:00,366.0,69.0,3.0
3110,Chongqing,Mainland China,30.05718,107.874,2/13/20 10:00,525.0,128.0,3.0
3111,Fujian,Mainland China,26.07783,117.9895,2/13/20 10:00,279.0,57.0,0.0
3112,Gansu,Mainland China,36.0611,103.8343,2/13/20 10:00,87.0,34.0,2.0
3113,Guangdong,Mainland China,23.33841,113.422,2/13/20 10:00,1241.0,314.0,2.0
3114,Guangxi,Mainland China,23.82908,108.7881,2/13/20 10:00,222.0,33.0,2.0
3115,Guizhou,Mainland China,26.81536,106.8748,2/13/20 10:00,135.0,27.0,1.0
3116,Hainan,Mainland China,19.19673,109.7455,2/13/20 10:00,157.0,30.0,4.0
3117,Hebei,Mainland China,38.0428,114.5149,2/13/20 10:00,265.0,68.0,3.0
3118,Heilongjiang,Mainland China,47.862,127.7622,2/13/20 10:00,395.0,33.0,9.0
3119,Henan,Mainland China,33.882020000000004,113.614,2/13/20 10:00,1169.0,296.0,10.0
3120,Hubei,Mainland China,30.97564,112.2707,2/13/20 10:00,48206.0,3459.0,1310.0
3121,Hunan,Mainland China,27.61041,111.7088,2/13/20 10:00,968.0,339.0,2.0
3122,Inner Mongolia,Mainland China,44.09448,113.9456,2/13/20 10:00,61.0,6.0,0.0
3123,Jiangsu,Mainland China,32.97027,119.464,2/13/20 10:00,570.0,139.0,0.0
3124,Jiangxi,Mainland China,27.61401,115.7221,2/13/20 10:00,872.0,170.0,1.0
3125,Jilin,Mainland China,43.66657,126.1917,2/13/20 10:00,84.0,24.0,1.0
3126,Liaoning,Mainland China,41.292840000000005,122.6086,2/13/20 10:00,117.0,22.0,1.0
3127,Ningxia,Mainland China,37.26923,106.1655,2/13/20 10:00,64.0,24.0,0.0
3128,Qinghai,Mainland China,35.65945,96.02564,2/13/20 10:00,18.0,11.0,0.0
3129,Shaanxi,Mainland China,35.19165,108.8701,2/13/20 10:00,229.0,46.0,0.0
3130,Shandong,Mainland China,36.34377,118.1529,2/13/20 10:00,509.0,105.0,2.0
3131,Shanghai,Mainland China,31.20327,121.4554,2/13/20 10:00,315.0,62.0,1.0
3132,Shanxi,Mainland China,37.57769,112.2922,2/13/20 10:00,126.0,33.0,0.0
3133,Sichuan,Mainland China,30.617140000000003,102.7103,2/13/20 10:00,451.0,104.0,1.0
3134,Tianjin,Mainland China,39.29362,117.333,2/13/20 10:00,117.0,21.0,3.0
3135,Tibet,Mainland China,30.1534,88.7879,2/13/20 10:00,1.0,1.0,0.0
3136,Xinjiang,Mainland China,41.11981,85.17822,2/13/20 10:00,63.0,6.0,1.0
3137,Yunnan,Mainland China,24.97411,101.4868,2/13/20 10:00,156.0,27.0,0.0
3138,Zhejiang,Mainland China,29.18251,120.0985,2/13/20 10:00,1145.0,360.0,0.0
3139,,Thailand,13.7563,100.5018,2/13/20 10:00,33.0,1.0,1.0
3140,,Japan,35.6762,139.6503,2/13/20 10:00,28.0,3.0,0.0
3141,,South Korea,37.5665,126.978,2/13/20 10:00,28.0,1.0,0.0
3142,Taiwan,Taiwan,23.6978,120.9605,2/13/20 10:00,18.0,1.0,0.0
3143,"Seattle, WA",US,47.7511,-120.74,2/13/20 10:00,1.0,2.0,0.0
3144,"Chicago, IL",US,40.6331,-89.3985,2/13/20 10:00,2.0,0.0,0.0
3145,"Tempe, AZ",US,34.0489,-111.094,2/13/20 10:00,1.0,9.0,1.0
3146,Macau,Macau,22.1987,113.5439,2/13/20 10:00,10.0,10.0,0.0
3147,Hong Kong,Hong Kong,22.3193,114.1694,2/13/20 10:00,53.0,7.0,0.0
3148,,Singapore,1.3521,103.8198,2/13/20 10:00,58.0,15.0,0.0
3149,,Vietnam,21.0278,105.8342,2/13/20 10:00,16.0,7.0,0.0
3150,,France,46.2276,2.2137,2/13/20 10:00,11.0,2.0,0.0
3151,,Nepal,28.3949,84.124,2/13/20 10:00,1.0,1.0,0.0
3152,,Malaysia,4.2105,101.9758,2/13/20 10:00,19.0,3.0,0.0
3153,"Toronto, ON",Canada,43.6532,-79.3832,2/13/20 10:00,2.0,0.0,0.0
3154,British Columbia,Canada,49.2827,-123.121,2/13/20 10:00,4.0,0.0,0.0
3155,"Orange, CA",US,33.7879,-117.8531,2/13/20 10:00,1.0,0.0,0.0
3156,"Los Angeles, CA",US,34.0522,-118.2437,2/13/20 10:00,1.0,0.0,0.0
3157,New South Wales,Australia,-33.8688,151.2093,2/13/20 10:00,4.0,2.0,0.0
3158,Victoria,Australia,-37.8136,144.9631,2/13/20 10:00,4.0,0.0,0.0
3159,Queensland,Australia,-27.4698,153.0251,2/13/20 10:00,5.0,0.0,0.0
3160,,Cambodia,12.5657,104.991,2/13/20 10:00,1.0,1.0,0.0
3161,,Sri Lanka,7.8731,80.7718,2/13/20 10:00,1.0,1.0,0.0
3162,,Germany,51.1657,10.4515,2/13/20 10:00,16.0,0.0,0.0
3163,,Finland,61.9241,25.7482,2/13/20 10:00,1.0,1.0,0.0
3164,,United Arab Emirates,23.4241,53.8478,2/13/20 10:00,8.0,1.0,0.0
3165,,Philippines,12.8797,121.774,2/13/20 10:00,3.0,1.0,1.0
3166,,India,20.5937,78.9629,2/13/20 10:00,3.0,0.0,0.0
3167,"London, ON",Canada,42.9849,-81.2453,2/13/20 10:00,1.0,1.0,0.0
3168,,Italy,41.8719,12.5674,2/13/20 10:00,3.0,0.0,0.0
3169,,UK,55.3781,-3.4360000000000004,2/13/20 10:00,9.0,1.0,0.0
3170,,Russia,61.524,105.3188,2/13/20 10:00,2.0,2.0,0.0
3171,,Sweden,60.1282,18.6435,2/13/20 10:00,1.0,0.0,0.0
3172,"Santa Clara, CA",US,37.3541,-121.9552,2/13/20 10:00,2.0,0.0,0.0
3173,,Spain,40.4637,-3.7492,2/13/20 10:00,2.0,0.0,0.0
3174,South Australia,Australia,-34.9285,138.6007,2/13/20 10:00,2.0,0.0,0.0
3175,"Boston, MA",US,42.3601,-71.0589,2/13/20 10:00,1.0,0.0,0.0
3176,"San Benito, CA",US,36.5761,-120.9876,2/13/20 10:00,2.0,0.0,0.0
3177,,Belgium,50.5039,4.4699,2/13/20 10:00,1.0,0.0,0.0
3178,"Madison, WI",US,43.0731,-89.4012,2/13/20 10:00,1.0,0.0,0.0
3179,Diamond Princess cruise ship,Others,35.4437,129.638,2/13/20 10:00,175.0,0.0,0.0
3180,"San Diego County, CA",US,32.7157,-117.1611,2/13/20 10:00,2.0,0.0,0.0
3181,"San Antonio, TX",US,29.4241,-98.4936,2/13/20 10:00,,,
3182,Anhui,Mainland China,31.82571,117.2264,2/13/20 21:15,934.0,166.0,6.0
3183,Beijing,Mainland China,40.18238,116.4142,2/13/20 21:15,366.0,69.0,3.0
3184,Chongqing,Mainland China,30.05718,107.874,2/13/20 21:15,529.0,128.0,4.0
3185,Fujian,Mainland China,26.07783,117.9895,2/13/20 21:15,281.0,59.0,0.0
3186,Gansu,Mainland China,36.0611,103.8343,2/13/20 21:15,90.0,39.0,2.0
3187,Guangdong,Mainland China,23.33841,113.422,2/13/20 21:15,1261.0,332.0,2.0
3188,Guangxi,Mainland China,23.82908,108.7881,2/13/20 21:15,226.0,35.0,2.0
3189,Guizhou,Mainland China,26.81536,106.8748,2/13/20 21:15,140.0,28.0,1.0
3190,Hainan,Mainland China,19.19673,109.7455,2/13/20 21:15,158.0,30.0,4.0
3191,Hebei,Mainland China,38.0428,114.5149,2/13/20 21:15,283.0,69.0,3.0
3192,Heilongjiang,Mainland China,47.862,127.7622,2/13/20 21:15,418.0,37.0,11.0
3193,Henan,Mainland China,33.882020000000004,113.614,2/13/20 21:15,1184.0,313.0,11.0
3194,Hubei,Mainland China,30.97564,112.2707,2/13/20 21:15,51986.0,4131.0,1426.0
3195,Hunan,Mainland China,27.61041,111.7088,2/13/20 21:15,988.0,352.0,2.0
3196,Inner Mongolia,Mainland China,44.09448,113.9456,2/13/20 21:15,65.0,6.0,0.0
3197,Jiangsu,Mainland China,32.97027,119.464,2/13/20 21:15,593.0,137.0,0.0
3198,Jiangxi,Mainland China,27.61401,115.7221,2/13/20 21:15,900.0,187.0,1.0
3199,Jilin,Mainland China,43.66657,126.1917,2/13/20 21:15,86.0,25.0,1.0
3200,Liaoning,Mainland China,41.292840000000005,122.6086,2/13/20 21:15,117.0,22.0,1.0
3201,Ningxia,Mainland China,37.26923,106.1655,2/13/20 21:15,67.0,24.0,0.0
3202,Qinghai,Mainland China,35.65945,96.02564,2/13/20 21:15,18.0,11.0,0.0
3203,Shaanxi,Mainland China,35.19165,108.8701,2/13/20 21:15,229.0,46.0,0.0
3204,Shandong,Mainland China,36.34377,118.1529,2/13/20 21:15,519.0,111.0,2.0
3205,Shanghai,Mainland China,31.20327,121.4554,2/13/20 21:15,318.0,62.0,1.0
3206,Shanxi,Mainland China,37.57769,112.2922,2/13/20 21:15,126.0,36.0,0.0
3207,Sichuan,Mainland China,30.617140000000003,102.7103,2/13/20 21:15,463.0,105.0,1.0
3208,Tianjin,Mainland China,39.29362,117.333,2/13/20 21:15,119.0,21.0,3.0
3209,Tibet,Mainland China,30.1534,88.7879,2/13/20 21:15,1.0,1.0,0.0
3210,Xinjiang,Mainland China,41.11981,85.17822,2/13/20 21:15,65.0,6.0,1.0
3211,Yunnan,Mainland China,24.97411,101.4868,2/13/20 21:15,156.0,27.0,0.0
3212,Zhejiang,Mainland China,29.18251,120.0985,2/13/20 21:15,1155.0,367.0,0.0
3213,,Thailand,13.7563,100.5018,2/13/20 21:15,33.0,1.0,1.0
3214,,Japan,35.6762,139.6503,2/13/20 21:15,28.0,3.0,0.0
3215,,South Korea,37.5665,126.978,2/13/20 21:15,28.0,1.0,0.0
3216,Taiwan,Taiwan,23.6978,120.9605,2/13/20 21:15,18.0,1.0,0.0
3217,"Seattle, WA",US,47.7511,-120.74,2/13/20 21:15,1.0,2.0,0.0
3218,"Chicago, IL",US,40.6331,-89.3985,2/13/20 21:15,2.0,0.0,0.0
3219,"Tempe, AZ",US,34.0489,-111.094,2/13/20 21:15,1.0,9.0,1.0
3220,Macau,Macau,22.1987,113.5439,2/13/20 21:15,10.0,12.0,0.0
3221,Hong Kong,Hong Kong,22.3193,114.1694,2/13/20 21:15,53.0,7.0,0.0
3222,,Singapore,1.3521,103.8198,2/13/20 21:15,58.0,15.0,0.0
3223,,Vietnam,21.0278,105.8342,2/13/20 21:15,16.0,7.0,0.0
3224,,France,46.2276,2.2137,2/13/20 21:15,11.0,2.0,0.0
3225,,Nepal,28.3949,84.124,2/13/20 21:15,1.0,1.0,0.0
